start_time,stop_time,animal_response,rewarded_historyL,rewarded_historyR,delay_start_time,goCue_start_time,reward_outcome_time,bait_left,bait_right,base_reward_probability_sum,reward_probabilityL,reward_probabilityR,reward_random_number_left,reward_random_number_right,left_valve_open_time,right_valve_open_time,block_beta,block_min,block_max,min_reward_each_block,delay_beta,delay_min,delay_max,delay_duration,ITI_beta,ITI_min,ITI_max,ITI_duration,response_duration,reward_consumption_duration,reward_delay,auto_waterL,auto_waterR,laser_on_trial,laser_wavelength,laser_location,laser_1_power,laser_2_power,laser_on_probability,laser_duration,laser_condition,laser_condition_probability,laser_start,laser_start_offset,laser_end,laser_end_offset,laser_protocol,laser_frequency,laser_rampingdown,laser_pulse_duration,session_wide_control,fraction_of_session,session_start_with,session_alternation,minimum_opto_interval,auto_train_engaged,auto_train_curriculum_name,auto_train_curriculum_version,auto_train_curriculum_schema_version,auto_train_stage,auto_train_stage_overridden,lickspout_position_x,lickspout_position_y,lickspout_position_z,reward_size_left,reward_size_right
6576374.922496,6576396.54848,1.0,False,False,6576377.849504,6576394.41712,6576394.538976,True,False,0.45,0.049999999999999996,0.39999999999999997,0.8075152788952658,0.948200463585684,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.9246398625551078,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9579.5,3.0,3.0
6576396.555488,6576404.64848,1.0,False,False,6576400.465504,6576402.46736,6576402.638976,True,False,0.45,0.049999999999999996,0.39999999999999997,0.5768710230560878,0.9589229740273877,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.9072767000701507,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14391.0,9579.5,3.0,3.0
6576404.655488,6576469.54848,1.0,False,False,6576414.64848,6576467.368128,6576467.529984,True,False,0.45,0.049999999999999996,0.39999999999999997,0.1397157627602228,0.7398203326348819,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,10.0,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9580.0,3.0,3.0
6576469.554496,6576476.282496,1.0,False,True,6576472.082496,6576474.08336,6576474.265984,True,True,0.45,0.049999999999999996,0.39999999999999997,0.6145432798059832,0.31259940055384206,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.5281818173235466,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6576476.289504,6576489.84848,1.0,False,True,6576479.099488,6576487.700192,6576487.832,True,True,0.45,0.049999999999999996,0.39999999999999997,0.9872180181325783,0.29145773503748573,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.8044517983424617,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6576489.855488,6576508.699488,1.0,False,True,6576494.099488,6576506.534272,6576506.68,True,True,0.45,0.049999999999999996,0.39999999999999997,0.0250100031577285,0.3805307455124507,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,4.237906625028788,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6576508.706496,6576516.54848,1.0,False,False,6576512.399488,6576514.40016,6576514.528992,True,False,0.45,0.049999999999999996,0.39999999999999997,0.7180360844312488,0.6959138703410235,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.694938439165674,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6576516.555488,6576559.34848,1.0,False,False,6576523.782496,6576557.234208,6576557.344992,True,False,0.45,0.049999999999999996,0.39999999999999997,0.8941358053311009,0.7312071160453103,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,7.2293018347541,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6576559.355488,6576567.898496,1.0,False,True,6576563.73248,6576565.733152,6576565.888,True,True,0.45,0.049999999999999996,0.39999999999999997,0.8786634165945767,0.011956188154081837,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,4.380489066601369,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14391.0,9579.5,3.0,3.0
6576567.905536,6576575.865504,1.0,False,False,6576571.715488,6576573.717344,6576573.853984,True,False,0.45,0.049999999999999996,0.39999999999999997,0.7717264841455014,0.7701394255152707,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.8020863691024767,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9579.5,3.0,3.0
6576575.871488,6576618.449504,1.0,False,False,6576579.982496,6576616.28512,6576616.434976,True,False,0.45,0.049999999999999996,0.39999999999999997,0.33907581089553473,0.9011325020184404,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,4.1110077959733164,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6576618.455488,6576627.749504,1.0,False,True,6576620.849504,6576625.583328,6576625.736,True,True,0.45,0.049999999999999996,0.39999999999999997,0.7058284663572714,0.024318284430642878,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.388489904488923,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9579.5,3.0,3.0
6576627.755488,6576650.398496,1.0,False,False,6576630.082496,6576648.25136,6576648.381984,True,False,0.45,0.049999999999999996,0.39999999999999997,0.5339760791208497,0.7629500250033134,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.3276846983064443,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6576650.405504,6576657.699488,1.0,False,False,6576653.499488,6576655.50128,6576655.685984,True,False,0.45,0.049999999999999996,0.39999999999999997,0.8322286850007555,0.8270289928886235,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.085104745252061,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14390.5,9579.5,3.0,3.0
6576657.706496,6576701.349504,1.0,False,False,6576666.049504,6576699.168384,6576699.332,True,False,0.45,0.3857142857142857,0.06428571428571428,0.6665060285265773,0.20130119039079641,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,8.346900640174775,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6576701.35648,6576715.499488,1.0,False,False,6576711.349504,6576713.351232,6576713.496,True,False,0.45,0.3857142857142857,0.06428571428571428,0.7979903742008446,0.6099392909294005,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,10.0,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14390.5,9579.5,3.0,3.0
6576715.506496,6576724.649504,1.0,False,False,6576720.63248,6576722.6344,6576722.640992,True,False,0.45,0.3857142857142857,0.06428571428571428,0.8888915605930423,0.3618902675959874,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,5.117013631484988,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14391.0,9580.0,3.0,3.0
6576724.655488,6576738.282496,1.0,False,True,6576726.865504,6576736.13424,6576736.278976,True,True,0.45,0.3857142857142857,0.06428571428571428,0.18205642781841802,0.058108966831955655,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.2136659267257146,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.5,14391.0,9580.0,3.0,3.0
6576738.289504,6576756.13248,1.0,False,False,6576740.499488,6576753.984352,6576754.117984,True,False,0.45,0.3857142857142857,0.06428571428571428,0.2428859762893414,0.41569634260216115,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.2120221483801457,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9580.0,3.0,3.0
6576756.139488,6576765.465504,1.0,False,False,6576761.33248,6576763.334208,6576763.453984,True,False,0.45,0.3857142857142857,0.06428571428571428,0.0034042046689400918,0.6067493220542567,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,5.191095560707609,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6576765.472512,6576773.71648,1.0,False,False,6576769.565504,6576771.567424,6576771.705984,True,False,0.45,0.3857142857142857,0.06428571428571428,0.07780156112263048,0.8290600188815168,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,4.098399365565365,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14390.5,9579.5,3.0,3.0
6576773.722496,6576781.115488,1.0,False,False,6576776.949504,6576778.950368,6576779.100992,True,False,0.45,0.3857142857142857,0.06428571428571428,0.6825506715166036,0.4114704948055814,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.2277086049334756,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9580.0,3.0,3.0
6576781.122496,6576794.187488,1.0,False,False,6576790.032512,6576792.035136,6576792.174976,True,False,0.45,0.3857142857142857,0.06428571428571428,0.6113265198420321,0.9661560325022386,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,8.902547084151937,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6576794.195488,6576802.71648,1.0,False,False,6576798.549504,6576800.552704,6576800.706976,True,False,0.45,0.3857142857142857,0.06428571428571428,0.6358958293804509,0.1343502105690294,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,4.362238368428081,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.5,14390.5,9579.5,3.0,3.0
6576802.722496,6576810.03248,1.0,False,False,6576805.883488,6576807.88528,6576808.021984,True,False,0.45,0.3857142857142857,0.06428571428571428,0.560375289470906,0.5565210412640826,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.163966153845154,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6576810.039488,6576818.599488,1.0,False,True,6576814.415488,6576816.418176,6576816.581984,True,True,0.45,0.3857142857142857,0.06428571428571428,0.9296591933378904,0.05215090172757153,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,4.3692263959985596,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6576818.606496,6576864.549504,1.0,False,False,6576827.43248,6576862.417184,6576862.537984,True,False,0.45,0.3857142857142857,0.06428571428571428,0.9798085389915793,0.4765726277406882,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,8.819255773233177,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14391.0,9579.5,3.0,3.0
6576864.55648,6576875.11648,1.0,False,False,6576870.93248,6576872.934368,6576873.096992,True,False,0.45,0.3857142857142857,0.06428571428571428,0.18693220792763776,0.5771769842751181,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,6.3832999985232535,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6576875.123488,6576889.299488,1.0,False,False,6576885.11648,6576887.118176,6576887.281984,True,False,0.45,0.3857142857142857,0.06428571428571428,0.8496632554160742,0.2682606004673199,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,10.0,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6576889.305504,6576896.166496,1.0,False,False,6576891.999488,6576894.001408,6576894.148992,True,False,0.45,0.3857142857142857,0.06428571428571428,0.5148491311653863,0.3814353692330207,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.6941918504506854,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6576896.173504,6576906.483488,1.0,False,False,6576898.899488,6576904.351616,6576904.48,True,False,0.45,0.3857142857142857,0.06428571428571428,0.015556641346906819,0.40029220073571714,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.724435657444266,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9580.0,3.0,3.0
6576906.490496,6576917.849504,1.0,False,False,6576909.066496,6576915.667136,6576915.842976,True,False,0.45,0.3857142857142857,0.06428571428571428,0.47944923777078663,0.7814050368808241,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.5708074943664583,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9579.5,3.0,3.0
6576917.855488,6576928.999488,1.0,False,False,6576924.83248,6576926.835328,6576926.990976,True,False,0.45,0.3857142857142857,0.06428571428571428,0.5246394487922017,0.9811471724643479,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,6.9768858819237565,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6576929.006496,6576944.099488,1.0,False,False,6576934.466496,6576941.934144,6576942.092992,True,False,0.45,0.3857142857142857,0.06428571428571428,0.7804459679192152,0.19254502651529426,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,5.453101636668635,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.5,14390.5,9580.0,3.0,3.0
6576944.106496,6576955.71648,1.0,False,False,6576951.350496,6576953.350304,6576953.700992,True,False,0.45,0.3857142857142857,0.06428571428571428,0.15598994866766003,0.7824875727877242,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,7.244374031141844,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6576955.72448,6576963.81648,1.0,False,True,6576959.682496,6576961.685184,6576961.806976,True,True,0.45,0.3857142857142857,0.06428571428571428,0.6344557445381259,0.059677673804841236,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.9612723297153107,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6576963.823488,6576987.30048,1.0,False,False,6576968.399488,6576985.171232,6576985.284,True,False,0.45,0.3857142857142857,0.06428571428571428,0.8137736872877317,0.9273262228474497,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,4.571560751129875,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6576987.306496,6577001.43248,1.0,False,False,6576997.299488,6576999.301376,6576999.426976,True,False,0.45,0.3857142857142857,0.06428571428571428,0.2563257535193899,0.46546410230060686,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,10.0,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14390.5,9579.5,3.0,3.0
6577001.439488,6577047.83248,1.0,False,False,6577010.482496,6577045.667104,6577045.816992,True,False,0.45,0.3857142857142857,0.06428571428571428,0.1948540537995398,0.8906951551964348,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,9.044827100926813,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6577047.839488,6577057.282496,1.0,False,False,6577050.382496,6577055.135328,6577055.276992,True,False,0.45,0.3857142857142857,0.06428571428571428,0.09830560978529124,0.4296934472972349,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.5481885923758254,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9580.0,3.0,3.0
6577057.289504,6577066.149504,1.0,False,False,6577061.982496,6577063.984224,6577064.130976,True,False,0.45,0.3857142857142857,0.06428571428571428,0.7285348079582904,0.11487755033488944,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,4.69439886819843,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9579.5,3.0,3.0
6577066.15648,6577075.366496,1.0,False,False,6577071.066496,6577073.068096,6577073.356992,True,False,0.45,0.3857142857142857,0.06428571428571428,0.8500602742210864,0.6219195020768785,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,4.900340290287966,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14390.5,9579.5,3.0,3.0
6577075.37248,6577084.233504,1.0,False,False,6577080.066496,6577082.067328,6577082.22,True,False,0.45,0.3857142857142857,0.06428571428571428,0.13391083042703045,0.3631742648936783,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,4.693478319409466,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6577084.24048,6577094.349504,1.0,False,False,6577090.199488,6577092.201184,6577092.340992,True,False,0.45,0.3857142857142857,0.06428571428571428,0.3517997295198454,0.5622070600508225,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,5.959629414283073,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14391.0,9579.5,3.0,3.0
6577094.358496,6577100.683488,1.0,False,False,6577096.53248,6577098.534432,6577098.676,True,False,0.45,0.3857142857142857,0.06428571428571428,0.6193440093258653,0.42513501057778136,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.1720528826855996,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9579.5,3.0,3.0
6577100.689504,6577107.183488,1.0,False,False,6577103.033504,6577105.03536,6577105.174976,True,False,0.45,0.3857142857142857,0.06428571428571428,0.2650743811779859,0.3493389659447782,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.3457528917952533,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6577107.190496,6577118.117504,1.0,False,False,6577109.73248,6577115.951232,6577116.109984,True,False,0.45,0.3857142857142857,0.06428571428571428,0.707733508489458,0.24148427337561196,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.5454046053383417,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6577118.12448,6577126.999488,1.0,False,False,6577122.61648,6577124.61712,6577124.985984,True,False,0.45,0.3857142857142857,0.06428571428571428,0.025927665058396054,0.11029936405054142,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,4.490929126145888,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14391.0,9580.0,3.0,3.0
6577127.007488,6577133.299488,1.0,False,False,6577129.083488,6577131.085376,6577131.292992,True,False,0.45,0.3857142857142857,0.06428571428571428,0.44672689770753904,0.08906094306515033,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.069200904763277,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14391.0,9580.0,3.0,3.0
6577133.305504,6577142.682496,1.0,False,False,6577135.566496,6577140.336256,6577140.677984,True,False,0.45,0.3857142857142857,0.06428571428571428,0.1717489176176722,0.8906071417127395,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.2596338098783666,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9579.5,3.0,3.0
6577142.68848,6577152.501504,1.0,False,False,6577148.299488,6577150.30112,6577150.496,True,False,0.45,0.3857142857142857,0.06428571428571428,0.961379206170426,0.5072330463585414,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,5.60681717077204,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6577152.50848,6577162.066496,1.0,False,False,6577157.90048,6577159.901344,6577160.060992,True,False,0.45,0.3857142857142857,0.06428571428571428,0.22739012162435823,0.6890309412799799,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,5.388741803539849,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6577162.073504,6577173.582496,1.0,False,False,6577169.23248,6577171.236192,6577171.572,True,False,0.45,0.3857142857142857,0.06428571428571428,0.6184075857663159,0.6421454938960621,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,7.164445231114784,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6577173.589504,6577180.733504,1.0,False,False,6577176.566496,6577178.575392,6577178.722976,True,False,0.45,0.3857142857142857,0.06428571428571428,0.22529849864517182,0.4800935285638612,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.9695095911569727,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9579.5,3.0,3.0
6577180.739488,6577188.80048,1.0,False,False,6577184.449504,6577186.452288,6577186.788,True,False,0.45,0.3857142857142857,0.06428571428571428,0.11937366024228524,0.4575212162803992,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.702424925298081,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9579.5,3.0,3.0
6577188.807488,6577196.80048,1.0,False,False,6577192.60048,6577194.602208,6577194.788,True,False,0.45,0.3857142857142857,0.06428571428571428,0.0728796584881547,0.43346063708529126,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.7905694067604716,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14391.0,9580.0,3.0,3.0
6577196.80848,6577212.41648,1.0,False,False,6577202.053536,6577210.25136,6577210.404992,True,False,0.45,0.3857142857142857,0.06428571428571428,0.1656031905533898,0.6750583866295374,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,5.238838820626819,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14390.5,9580.0,3.0,3.0
